index,dry_bulb_temperature,dew_point_temperature,relative_humidity,atmospheric_pressure,horizontal_infrared_radiation_intensity_from_sky,direct_normal_radiation,diffuse_horizontal_radiation,wind_direction,wind_speed,present_weather_observation,present_weather_codes,snow_depth,liquid_precipitation_depth
2012-01-01T01:00:00.000000Z,0.8,0.3,96.0,100100.0,290.0,0.0,0.0,140.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T02:00:00.000000Z,-0.6,-0.9,97.0,100300.0,283.0,0.0,0.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-01T03:00:00.000000Z,-1.5,-1.7,98.0,100400.0,279.0,0.0,0.0,80.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T04:00:00.000000Z,-1.9,-2.0,99.0,100500.0,277.0,0.0,0.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-01T05:00:00.000000Z,-2.1,-2.2,100.0,100500.0,276.0,0.0,0.0,200.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T06:00:00.000000Z,-2.4,-2.4,100.0,100500.0,274.0,0.0,0.0,280.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T07:00:00.000000Z,-1.9,-2.5,95.0,100400.0,276.0,0.0,0.0,320.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T08:00:00.000000Z,-2.0,-2.0,100.0,100400.0,276.0,0.0,0.0,20.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-01T09:00:00.000000Z,-2.0,-2.0,100.0,100400.0,276.0,0.0,2.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-01T10:00:00.000000Z,-1.9,-2.5,95.0,100400.0,276.0,0.0,16.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-01T11:00:00.000000Z,-2.0,-2.0,100.0,100400.0,276.0,0.0,41.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-01T12:00:00.000000Z,-1.5,-1.5,100.0,100300.0,279.0,0.0,61.0,0.0,0.5,,,0.0,0.0
2012-01-01T13:00:00.000000Z,-1.0,-1.0,100.0,100300.0,281.0,0.0,70.0,20.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-01T14:00:00.000000Z,0.0,-1.0,92.0,100300.0,286.0,0.0,66.0,20.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-01T15:00:00.000000Z,0.0,-1.0,92.0,100300.0,286.0,0.0,50.0,20.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-01T16:00:00.000000Z,-0.3,-1.1,94.0,100200.0,284.0,0.0,27.0,340.0,2.1,0.0,999999099.0,0.0,0.0
2012-01-01T17:00:00.000000Z,-1.0,-1.0,100.0,100300.0,281.0,0.0,5.0,340.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-01T18:00:00.000000Z,-1.0,-1.0,100.0,100300.0,281.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-01-01T19:00:00.000000Z,-1.1,-1.3,98.0,100300.0,281.0,0.0,0.0,300.0,2.1,0.0,999999599.0,0.0,0.0
2012-01-01T20:00:00.000000Z,-1.0,-2.0,92.0,100300.0,280.0,0.0,0.0,340.0,1.5,0.0,999999599.0,0.0,0.0
2012-01-01T21:00:00.000000Z,-2.0,-2.0,100.0,100400.0,276.0,0.0,0.0,300.0,1.5,0.0,999999599.0,0.0,0.0
2012-01-01T22:00:00.000000Z,-1.7,-2.2,96.0,100400.0,277.0,0.0,0.0,340.0,3.6,0.0,999999599.0,0.0,0.0
2012-01-01T23:00:00.000000Z,-2.0,-2.0,100.0,100400.0,276.0,0.0,0.0,360.0,3.6,0.0,999999599.0,0.0,0.0
2012-01-02T00:00:00.000000Z,-1.0,-2.0,92.0,100500.0,280.0,0.0,0.0,360.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-02T01:00:00.000000Z,-1.0,-1.0,100.0,100500.0,281.0,0.0,0.0,340.0,2.5,0.0,999999099.0,0.0,0.0
2012-01-02T02:00:00.000000Z,-1.0,-1.0,100.0,100500.0,281.0,0.0,0.0,300.0,1.5,0.0,999999099.0,0.0,0.0
2012-01-02T03:00:00.000000Z,-1.0,-1.0,100.0,100500.0,274.0,0.0,0.0,320.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-02T04:00:00.000000Z,-1.0,-1.0,100.0,100500.0,274.0,0.0,0.0,160.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-02T05:00:00.000000Z,-1.0,-1.0,100.0,100500.0,274.0,0.0,0.0,260.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-02T06:00:00.000000Z,-1.0,-1.0,100.0,100400.0,281.0,0.0,0.0,280.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-02T07:00:00.000000Z,-1.0,-1.0,100.0,100400.0,281.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-02T08:00:00.000000Z,-1.0,-1.0,100.0,100500.0,281.0,0.0,0.0,160.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-02T09:00:00.000000Z,-1.0,-1.0,100.0,100600.0,281.0,0.0,2.0,140.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-02T10:00:00.000000Z,-0.4,-1.0,95.0,100600.0,284.0,0.0,16.0,140.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-02T11:00:00.000000Z,0.0,-1.0,92.0,100600.0,286.0,0.0,41.0,120.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-02T12:00:00.000000Z,1.0,0.0,93.0,100500.0,291.0,0.0,61.0,120.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-02T13:00:00.000000Z,2.0,0.0,87.0,100500.0,295.0,0.0,70.0,140.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-02T14:00:00.000000Z,2.0,0.0,87.0,100500.0,295.0,0.0,67.0,140.0,2.5,,,0.0,0.0
2012-01-02T15:00:00.000000Z,2.0,0.0,87.0,100400.0,295.0,0.0,51.0,140.0,1.0,,,0.0,0.0
2012-01-02T16:00:00.000000Z,2.1,0.1,87.0,100400.0,296.0,0.0,27.0,120.0,1.0,,,0.0,0.0
2012-01-02T17:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,5.0,80.0,1.0,,,0.0,0.0
2012-01-02T18:00:00.000000Z,2.0,0.0,87.0,100500.0,295.0,0.0,0.0,120.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-02T19:00:00.000000Z,1.9,0.8,92.0,100500.0,296.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-02T20:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-02T21:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-02T22:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-02T23:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,100.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-03T00:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,140.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-03T01:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,140.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-03T02:00:00.000000Z,2.0,1.0,93.0,100500.0,296.0,0.0,0.0,140.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-03T03:00:00.000000Z,2.0,1.0,93.0,100500.0,288.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-03T04:00:00.000000Z,2.0,0.9,92.0,100500.0,288.0,0.0,0.0,0.0,0.0,0.0,999999099.0,0.0,0.0
2012-01-03T05:00:00.000000Z,2.0,0.0,87.0,100500.0,277.0,0.0,0.0,280.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-03T06:00:00.000000Z,2.0,0.0,87.0,100500.0,271.0,0.0,0.0,120.0,3.6,0.0,999999099.0,0.0,0.0
2012-01-03T07:00:00.000000Z,0.8,0.0,94.0,100500.0,264.0,0.0,0.0,260.0,3.1,0.0,999999099.0,0.0,0.0
2012-01-03T08:00:00.000000Z,1.0,0.0,93.0,100500.0,263.0,0.0,0.0,160.0,2.5,,,0.0,0.0
2012-01-03T09:00:00.000000Z,1.0,1.0,100.0,100500.0,264.0,0.0,4.0,180.0,1.5,0.0,999999599.0,0.0,0.0
2012-01-03T10:00:00.000000Z,2.1,1.0,92.0,100500.0,266.0,0.0,31.0,120.0,2.1,0.0,999999099.0,0.0,0.0
2012-01-03T11:00:00.000000Z,3.0,2.0,93.0,100500.0,270.0,0.0,79.0,160.0,2.0,,,0.0,0.0
2012-01-03T12:00:00.000000Z,5.0,2.0,81.0,100500.0,278.0,1.0,117.0,140.0,3.0,,,0.0,0.0
2012-01-03T13:00:00.000000Z,6.8,1.8,70.0,100400.0,281.0,6.0,133.0,160.0,3.1,,,0.0,0.0
2012-01-03T14:00:00.000000Z,8.0,3.0,71.0,100400.0,287.0,74.0,150.0,160.0,3.0,,,0.0,0.0
2012-01-03T15:00:00.000000Z,10.0,3.0,62.0,100300.0,295.0,90.0,135.0,140.0,2.5,,,0.0,0.0
2012-01-03T16:00:00.000000Z,9.0,3.0,66.0,100200.0,291.0,64.0,84.0,160.0,1.0,,,0.0,0.0
2012-01-03T17:00:00.000000Z,8.0,3.0,71.0,100300.0,291.0,0.0,19.0,140.0,1.0,,,0.0,0.0
2012-01-03T18:00:00.000000Z,6.0,3.0,81.0,100300.0,283.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-01-03T19:00:00.000000Z,4.9,1.9,81.0,100400.0,277.0,0.0,0.0,140.0,2.1,,,0.0,0.0
2012-01-03T20:00:00.000000Z,4.0,1.0,81.0,100400.0,273.0,0.0,0.0,160.0,1.0,,,0.0,0.0
2012-01-03T21:00:00.000000Z,4.0,1.0,81.0,100400.0,273.0,0.0,0.0,160.0,2.0,,,0.0,0.0
2012-01-03T22:00:00.000000Z,3.5,1.1,84.0,100400.0,271.0,0.0,0.0,180.0,2.1,,,0.0,0.0
2012-01-03T23:00:00.000000Z,4.0,1.0,81.0,100400.0,280.0,0.0,0.0,160.0,3.6,,,0.0,0.0
2012-01-04T00:00:00.000000Z,3.0,1.0,87.0,100400.0,282.0,0.0,0.0,160.0,3.0,,,0.0,0.0
2012-01-04T01:00:00.000000Z,4.0,1.0,81.0,100300.0,296.0,0.0,0.0,160.0,2.5,,,0.0,0.0
2012-01-04T02:00:00.000000Z,4.0,1.0,81.0,100300.0,296.0,0.0,0.0,180.0,3.0,,,0.0,0.0
2012-01-04T03:00:00.000000Z,4.0,2.0,87.0,100300.0,298.0,0.0,0.0,160.0,2.5,,,0.0,0.0
2012-01-04T04:00:00.000000Z,5.1,2.9,86.0,100200.0,303.0,0.0,0.0,180.0,4.1,,,0.0,0.0
2012-01-04T05:00:00.000000Z,5.0,3.0,87.0,100200.0,303.0,0.0,0.0,160.0,2.0,,,0.0,0.0
2012-01-04T06:00:00.000000Z,5.0,3.0,87.0,100200.0,303.0,0.0,0.0,160.0,3.6,,,0.0,0.0
2012-01-04T07:00:00.000000Z,4.5,3.3,92.0,100300.0,301.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-01-04T08:00:00.000000Z,5.0,3.0,87.0,100300.0,303.0,0.0,0.0,160.0,4.1,,,0.0,0.0
2012-01-04T09:00:00.000000Z,6.0,3.0,81.0,100300.0,307.0,0.0,3.0,140.0,4.1,,,0.0,0.0
2012-01-04T10:00:00.000000Z,6.0,4.0,87.0,100300.0,308.0,0.0,31.0,140.0,1.5,,,0.0,0.0
2012-01-04T11:00:00.000000Z,7.0,5.0,87.0,100300.0,302.0,0.0,67.0,120.0,2.0,,,0.0,0.0
2012-01-04T12:00:00.000000Z,8.0,5.0,81.0,100200.0,303.0,0.0,82.0,180.0,2.5,,,0.0,0.0
2012-01-04T13:00:00.000000Z,8.0,6.0,87.0,100200.0,302.0,0.0,71.0,160.0,3.0,,,0.0,0.0
2012-01-04T14:00:00.000000Z,9.0,6.0,81.0,100200.0,309.0,0.0,67.0,160.0,4.1,,,0.0,0.0
2012-01-04T15:00:00.000000Z,10.0,5.0,71.0,100200.0,316.0,0.0,52.0,180.0,4.1,,,0.0,0.0
2012-01-04T16:00:00.000000Z,9.6,5.5,76.0,100100.0,326.0,0.0,28.0,160.0,3.1,,,0.0,0.0
2012-01-04T17:00:00.000000Z,10.0,5.0,71.0,100200.0,328.0,0.0,6.0,180.0,5.1,,,0.0,0.0
2012-01-04T18:00:00.000000Z,9.0,5.0,76.0,100200.0,323.0,0.0,0.0,160.0,4.6,,,0.0,0.0
2012-01-04T19:00:00.000000Z,8.8,5.0,77.0,100200.0,322.0,0.0,0.0,160.0,3.1,,,0.0,0.0
2012-01-04T20:00:00.000000Z,9.0,5.0,76.0,100200.0,323.0,0.0,0.0,160.0,4.6,,,0.0,0.0
2012-01-04T21:00:00.000000Z,8.8,5.6,80.0,100200.0,323.0,0.0,0.0,160.0,4.4,,,0.0,0.0
2012-01-04T22:00:00.000000Z,8.7,5.9,83.0,100200.0,323.0,0.0,0.0,160.0,4.1,,,0.0,0.0
2012-01-04T23:00:00.000000Z,9.0,6.0,81.0,100200.0,324.0,0.0,0.0,180.0,5.1,,,0.0,0.0
2012-01-05T00:00:00.000000Z,8.5,6.0,84.0,100100.0,322.0,0.0,0.0,160.0,4.1,,,0.0,0.0
2012-01-05T01:00:00.000000Z,8.0,6.0,87.0,100100.0,319.0,0.0,0.0,180.0,2.5,0.0,939999999.0,0.0,0.0
2012-01-05T02:00:00.000000Z,8.0,6.0,87.0,100100.0,319.0,0.0,0.0,160.0,3.0,,,0.0,0.0
2012-01-05T03:00:00.000000Z,8.0,6.0,87.0,100100.0,319.0,0.0,0.0,160.0,4.1,,,0.0,0.0
2012-01-05T04:00:00.000000Z,8.0,6.3,89.0,100100.0,320.0,0.0,0.0,140.0,4.1,,,0.0,0.0
2012-01-05T05:00:00.000000Z,8.0,6.0,87.0,100100.0,313.0,0.0,0.0,140.0,4.1,,,0.0,0.0
2012-01-05T06:00:00.000000Z,8.0,7.0,93.0,100100.0,309.0,0.0,0.0,180.0,4.1,0.0,909999999.0,0.0,0.0
2012-01-05T07:00:00.000000Z,7.9,7.1,95.0,100000.0,305.0,0.0,0.0,120.0,1.0,0.0,909999999.0,0.0,0.0
2012-01-05T08:00:00.000000Z,8.0,7.0,93.0,100100.0,305.0,0.0,0.0,160.0,2.0,0.0,909999999.0,0.0,0.0
2012-01-05T09:00:00.000000Z,8.0,7.0,93.0,100100.0,303.0,0.0,2.0,160.0,4.1,0.0,909999999.0,0.0,0.0
2012-01-05T10:00:00.000000Z,8.3,8.1,99.0,100100.0,305.0,0.0,16.0,160.0,3.6,0.0,909999999.0,0.0,0.0
2012-01-05T11:00:00.000000Z,9.0,9.0,100.0,100100.0,309.0,0.0,41.0,120.0,3.6,0.0,909999999.0,0.0,0.0
2012-01-05T12:00:00.000000Z,9.0,9.0,100.0,100100.0,312.0,0.0,61.0,140.0,4.1,0.0,909999999.0,0.0,0.0
2012-01-05T13:00:00.000000Z,10.0,10.0,100.0,100100.0,317.0,0.0,71.0,160.0,3.0,,,0.0,0.0
2012-01-05T14:00:00.000000Z,10.0,10.0,100.0,100100.0,317.0,0.0,67.0,160.0,4.1,,,0.0,0.0
2012-01-05T15:00:00.000000Z,10.0,10.0,100.0,100100.0,317.0,0.0,52.0,140.0,1.5,,,0.0,0.0
2012-01-05T16:00:00.000000Z,10.0,10.0,100.0,100200.0,317.0,0.0,28.0,80.0,1.0,0.0,909999999.0,0.0,0.0
2012-01-05T17:00:00.000000Z,9.5,9.5,100.0,100200.0,315.0,0.0,9.0,100.0,1.5,0.0,909999999.0,0.0,0.0
2012-01-05T18:00:00.000000Z,9.0,9.0,100.0,100200.0,309.0,0.0,0.0,80.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-05T19:00:00.000000Z,9.0,8.9,99.0,100200.0,309.0,0.0,0.0,180.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-05T20:00:00.000000Z,8.0,8.0,100.0,100200.0,306.0,0.0,0.0,300.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-05T21:00:00.000000Z,8.0,8.0,100.0,100200.0,310.0,0.0,0.0,220.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-05T22:00:00.000000Z,9.0,9.0,100.0,100200.0,327.0,0.0,0.0,180.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-05T23:00:00.000000Z,8.0,8.0,100.0,100200.0,322.0,0.0,0.0,160.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-06T00:00:00.000000Z,7.0,7.0,100.0,100200.0,325.0,0.0,0.0,300.0,2.0,0.0,999999599.0,0.0,0.0
2012-01-06T01:00:00.000000Z,7.0,7.0,100.0,100200.0,325.0,0.0,0.0,160.0,3.0,0.0,999999599.0,0.0,0.0
2012-01-06T02:00:00.000000Z,5.0,5.0,100.0,100200.0,314.0,0.0,0.0,160.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-06T03:00:00.000000Z,5.0,5.0,100.0,100100.0,314.0,0.0,0.0,140.0,2.0,0.0,999999599.0,0.0,0.0
2012-01-06T04:00:00.000000Z,6.0,6.0,100.0,100100.0,319.0,0.0,0.0,120.0,4.6,0.0,999999599.0,0.0,0.0
2012-01-06T05:00:00.000000Z,5.0,5.0,100.0,100100.0,299.0,0.0,0.0,140.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-06T06:00:00.000000Z,4.0,4.0,100.0,100000.0,289.0,0.0,0.0,200.0,1.0,0.0,999999099.0,0.0,0.0
2012-01-06T07:00:00.000000Z,4.0,4.0,100.0,100000.0,283.0,0.0,0.0,140.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-06T08:00:00.000000Z,4.0,4.0,100.0,100000.0,281.0,0.0,0.0,160.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-06T09:00:00.000000Z,4.0,4.0,100.0,100000.0,279.0,0.0,6.0,120.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-06T10:00:00.000000Z,4.0,4.0,100.0,100000.0,276.0,4.0,52.0,140.0,4.6,0.0,999999099.0,0.0,0.0
2012-01-06T11:00:00.000000Z,5.0,4.9,99.0,99900.0,288.0,18.0,105.0,200.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-06T12:00:00.000000Z,6.0,6.0,100.0,99900.0,299.0,1.0,118.0,160.0,2.5,0.0,999999599.0,0.0,0.0
2012-01-06T13:00:00.000000Z,6.4,6.4,100.0,99800.0,322.0,0.0,72.0,120.0,3.6,0.0,999999599.0,0.0,0.0
2012-01-06T14:00:00.000000Z,7.0,7.0,100.0,99700.0,305.0,0.0,111.0,160.0,4.1,0.0,999999099.0,0.0,0.0
2012-01-06T15:00:00.000000Z,9.0,9.0,100.0,99700.0,304.0,5.0,113.0,200.0,2.5,,,0.0,0.0
2012-01-06T16:00:00.000000Z,9.0,8.0,93.0,99600.0,291.0,2.0,75.0,160.0,3.0,,,0.0,0.0
2012-01-06T17:00:00.000000Z,8.0,8.0,100.0,99600.0,287.0,0.0,18.0,160.0,2.5,,,0.0,0.0
2012-01-06T18:00:00.000000Z,6.0,6.0,100.0,99700.0,277.0,0.0,0.0,260.0,1.5,,,0.0,0.0
2012-01-06T19:00:00.000000Z,5.0,4.0,93.0,99700.0,271.0,0.0,0.0,140.0,2.0,,,0.0,0.0
2012-01-06T20:00:00.000000Z,6.0,6.0,100.0,99700.0,286.0,0.0,0.0,140.0,1.5,,,0.0,0.0
2012-01-06T21:00:00.000000Z,6.0,5.0,93.0,99800.0,290.0,0.0,0.0,140.0,1.0,,,0.0,0.0
2012-01-06T22:00:00.000000Z,5.0,4.0,93.0,99800.0,290.0,0.0,0.0,140.0,2.0,,,0.0,0.0
2012-01-06T23:00:00.000000Z,5.0,4.0,93.0,99800.0,287.0,0.0,0.0,320.0,1.0,,,0.0,0.0
2012-01-07T00:00:00.000000Z,5.0,4.0,93.0,99900.0,285.0,0.0,0.0,140.0,3.0,,,0.0,0.0
2012-01-07T01:00:00.000000Z,5.0,4.0,93.0,99900.0,280.0,0.0,0.0,140.0,3.0,,,0.0,0.0
2012-01-07T02:00:00.000000Z,4.0,3.0,93.0,100000.0,280.0,0.0,0.0,320.0,2.5,,,0.0,0.0
2012-01-07T03:00:00.000000Z,3.0,3.0,100.0,100000.0,280.0,0.0,0.0,120.0,2.0,,,0.0,0.0
2012-01-07T04:00:00.000000Z,4.0,4.0,100.0,100100.0,289.0,0.0,0.0,180.0,2.0,,,0.0,0.0
2012-01-07T05:00:00.000000Z,3.0,2.0,93.0,100100.0,279.0,0.0,0.0,140.0,3.6,,,0.0,0.0
2012-01-07T06:00:00.000000Z,5.0,5.0,100.0,100100.0,288.0,0.0,0.0,180.0,2.5,0.0,999999099.0,0.0,0.0
2012-01-07T07:00:00.000000Z,6.0,5.3,95.0,100100.0,290.0,0.0,0.0,180.0,2.6,0.0,999999099.0,0.0,0.0
2012-01-07T08:00:00.000000Z,6.0,5.0,93.0,100200.0,292.0,0.0,0.0,280.0,1.5,0.0,909999999.0,0.0,0.0
2012-01-07T09:00:00.000000Z,6.0,5.0,93.0,100300.0,298.0,0.0,2.0,100.0,3.0,0.0,909999999.0,0.0,0.0
2012-01-07T10:00:00.000000Z,6.0,5.3,95.0,100400.0,310.0,0.0,17.0,320.0,3.6,0.0,909999999.0,0.0,0.0
2012-01-07T11:00:00.000000Z,6.0,5.0,93.0,100500.0,309.0,0.0,56.0,320.0,1.0,0.0,909999999.0,0.0,0.0
2012-01-07T12:00:00.000000Z,7.0,6.0,93.0,100500.0,315.0,0.0,102.0,340.0,3.0,,,0.0,0.0
2012-01-07T13:00:00.000000Z,7.3,5.4,88.0,100600.0,316.0,2.0,137.0,340.0,5.1,,,0.0,0.0
2012-01-07T14:00:00.000000Z,7.0,5.0,87.0,100600.0,302.0,107.0,157.0,340.0,5.1,,,0.0,0.0
2012-01-07T15:00:00.000000Z,8.0,3.0,71.0,100600.0,299.0,160.0,136.0,320.0,6.1,,,0.0,0.0
2012-01-07T16:00:00.000000Z,8.0,2.0,66.0,100600.0,295.0,144.0,82.0,340.0,3.6,,,0.0,0.0
2012-01-07T17:00:00.000000Z,7.0,2.0,70.0,100700.0,286.0,0.0,24.0,340.0,3.0,,,0.0,0.0
2012-01-07T18:00:00.000000Z,4.0,0.0,75.0,100700.0,268.0,0.0,0.0,340.0,3.0,,,0.0,0.0
2012-01-07T19:00:00.000000Z,3.8,0.1,77.0,100800.0,263.0,0.0,0.0,360.0,3.1,,,0.0,0.0
2012-01-07T20:00:00.000000Z,3.0,0.0,81.0,100800.0,259.0,0.0,0.0,360.0,3.0,,,0.0,0.0
2012-01-07T21:00:00.000000Z,2.0,-1.0,80.0,100800.0,255.0,0.0,0.0,360.0,3.6,,,0.0,0.0
2012-01-07T22:00:00.000000Z,1.0,-1.0,86.0,100900.0,251.0,0.0,0.0,340.0,3.0,,,0.0,0.0
2012-01-07T23:00:00.000000Z,1.0,-1.0,86.0,100800.0,251.0,0.0,0.0,320.0,2.0,,,0.0,0.0
2012-01-08T00:00:00.000000Z,1.0,-1.0,86.0,100800.0,251.0,0.0,0.0,320.0,4.6,,,0.0,0.0
2012-01-08T01:00:00.000000Z,1.0,-1.0,86.0,100800.0,251.0,0.0,0.0,340.0,3.6,,,0.0,0.0
2012-01-08T02:00:00.000000Z,0.0,-2.0,85.0,100800.0,251.0,0.0,0.0,340.0,1.0,,,0.0,0.0
2012-01-08T03:00:00.000000Z,0.0,-1.2,91.0,100800.0,256.0,0.0,0.0,340.0,0.5,,,0.0,0.0
2012-01-08T04:00:00.000000Z,0.0,-1.0,92.0,100900.0,256.0,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-01-08T05:00:00.000000Z,0.0,-1.0,92.0,100800.0,260.0,0.0,0.0,280.0,1.0,,,0.0,0.0
2012-01-08T06:00:00.000000Z,0.0,-1.0,92.0,100800.0,262.0,0.0,0.0,140.0,1.5,,,0.0,0.0
2012-01-08T07:00:00.000000Z,0.0,-1.0,92.0,100800.0,265.0,0.0,0.0,140.0,2.0,,,0.0,0.0
2012-01-08T08:00:00.000000Z,0.0,-1.0,92.0,100800.0,265.0,0.0,0.0,140.0,2.0,,,0.0,0.0
2012-01-08T09:00:00.000000Z,0.0,-1.0,92.0,100900.0,262.0,0.0,5.0,240.0,2.0,,,0.0,0.0
2012-01-08T10:00:00.000000Z,1.0,0.0,93.0,100900.0,267.0,0.0,45.0,140.0,3.0,,,0.0,0.0
2012-01-08T11:00:00.000000Z,2.0,1.0,93.0,100900.0,272.0,0.0,93.0,160.0,3.0,,,0.0,0.0
2012-01-08T12:00:00.000000Z,2.0,1.0,93.0,100800.0,272.0,0.0,103.0,160.0,1.5,0.0,909999999.0,0.0,0.0
2012-01-08T13:00:00.000000Z,3.0,1.0,87.0,100800.0,276.0,0.0,73.0,120.0,1.0,0.0,909999999.0,0.0,0.0
2012-01-08T14:00:00.000000Z,4.0,3.0,93.0,100800.0,280.0,6.0,132.0,120.0,1.5,,,0.0,0.0
2012-01-08T15:00:00.000000Z,4.0,3.0,93.0,100800.0,278.0,49.0,128.0,60.0,1.5,,,0.0,0.0
2012-01-08T16:00:00.000000Z,4.0,3.0,93.0,100800.0,275.0,60.0,83.0,60.0,1.0,,,0.0,0.0
2012-01-08T17:00:00.000000Z,4.0,2.0,87.0,100900.0,281.0,0.0,18.0,100.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-08T18:00:00.000000Z,2.0,1.0,93.0,100900.0,278.0,0.0,0.0,40.0,1.0,,,0.0,0.0
2012-01-08T19:00:00.000000Z,2.1,1.7,97.0,101000.0,289.0,0.0,0.0,180.0,1.0,,,0.0,0.0
2012-01-08T20:00:00.000000Z,1.0,1.0,100.0,101000.0,270.0,0.0,0.0,0.0,0.0,0.0,999999599.0,0.0,0.0
2012-01-08T21:00:00.000000Z,2.0,1.0,93.0,101100.0,270.0,0.0,0.0,300.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-08T22:00:00.000000Z,1.0,1.0,100.0,101100.0,258.0,0.0,0.0,320.0,3.0,0.0,999999099.0,0.0,0.0
2012-01-08T23:00:00.000000Z,1.0,1.0,100.0,101100.0,264.0,0.0,0.0,120.0,2.0,0.0,999999099.0,0.0,0.0
2012-01-09T00:00:00.000000Z,2.0,1.0,93.0,101100.0,272.0,0.0,0.0,360.0,3.0,,,0.0,0.0
2012-01-09T01:00:00.000000Z,1.0,1.0,100.0,101100.0,270.0,0.0,0.0,20.0,3.0,,,0.0,0.0
2012-01-09T02:00:00.000000Z,2.0,1.0,93.0,101100.0,278.0,0.0,0.0,20.0,2.0,0.0,999999599.0,0.0,0.0
2012-01-09T03:00:00.000000Z,2.0,2.0,100.0,101100.0,289.0,0.0,0.0,320.0,2.5,0.0,999999599.0,0.0,0.0
2012-01-09T04:00:00.000000Z,1.0,1.0,100.0,101100.0,292.0,0.0,0.0,320.0,2.0,0.0,999999599.0,0.0,0.0
2012-01-09T05:00:00.000000Z,0.0,0.0,100.0,101200.0,287.0,0.0,0.0,40.0,1.0,0.0,999999599.0,0.0,0.0
2012-01-09T06:00:00.000000Z,1.0,1.0,100.0,101200.0,292.0,0.0,0.0,80.0,2.0,0.0,999999599.0,0.0,0.0
2012-01-09T07:00:00.000000Z,1.0,0.0,93.0,101200.0,291.0,0.0,0.0,20.0,3.0,0.0,999999599.0,0.0,0.0
